customer_id,customer_name,age,income,loan_amount,loan_purpose,approved,region,loan_to_income_ratio
9116,matthew scott,39,108848,21255,business,yes,north,0.19527230633544024
9117,victoria pacheco,31,87323,20010,business,no,north,0.2291492504838359
9118,kayla carter,31,27798,7766,car,yes,north,0.2793726167350169
9119,alejandro thompson,47,50753,11217,vacation,yes,north,0.22101156581876932
9120,willie dominguez,22,66113,38816,medical,no,north,0.5871159983664332
9121,jessica reyes,28,74181,44581,medical,yes,north,0.6009759911567653
9122,kristi thompson,54,54722,77444,education,no,north,1.4152260516793977
9123,susan everett,60,111991,54812,car,yes,north,0.4894321865149878
9124,stephanie hernandez,40,93847,76203,home,no,north,0.8119918590897951
9125,larry martinez,43,86170,53893,education,no,north,0.6254264825345248
9126,mary elliott,35,146475,43671,business,yes,north,0.29814644137224783
9127,charles lowe,33,54362,23117,home,no,north,0.425241896913285
9128,devin brooks,51,76026,34178,home,yes,north,0.44955673059216583
9129,melissa green,34,72201,73000,vacation,no,north,1.011066328721209
9130,rachel chase,21,131732,63118,education,no,north,0.47913946497434184
9131,jennifer hodges,47,73974,4845,vacation,yes,north,0.06549598507583745
9132,elizabeth potter,53,117297,27019,car,yes,north,0.23034689719259657
9133,julie hall,55,37917,59729,medical,no,north,1.5752564812617031
9134,stephanie douglas,35,66577,59469,car,yes,north,0.8932364029619839
9135,joanne long,25,42955,22262,education,no,north,0.5182632988010709
9136,tammy horton,57,81365,6404,medical,no,north,0.07870706077551773
9137,taylor mata,24,120847,67585,home,no,north,0.5592608835966139
9138,michael morris,40,109357,52534,business,yes,north,0.48038991559753835
9139,rebecca hill,59,48915,57162,vacation,no,north,1.1685985893897577
9140,heather lloyd,42,86799,51478,car,yes,north,0.5930713487482575
9141,stephen howell,44,140269,45249,vacation,no,north,0.32258731437452326
9142,wayne fowler,31,141942,8068,vacation,no,north,0.05684011779459216
9143,casey reed,26,129156,49736,medical,yes,north,0.38508470376908543
9144,andrew cook,47,123904,13229,car,yes,north,0.1067681430785124
9145,elizabeth howard,30,99706,46412,medical,yes,north,0.46548853629671233
9146,james palmer,59,33706,47454,business,no,north,1.4078799026879487
9147,brian lee,30,88409,71550,vacation,no,north,0.8093067447884266
9148,christopher thompson,46,42193,39942,education,yes,north,0.9466499182328822
9149,tracy gordon,57,125789,61070,education,yes,north,0.4854955520753007
9150,jasmin whitaker,53,97934,71640,medical,yes,north,0.7315130598157943
9151,katherine williams,28,108366,22321,medical,no,north,0.20597788974401565
9152,caitlin anderson,48,41852,17017,education,no,north,0.40659944566567907
9153,grant combs,56,42013,45673,home,no,north,1.0871158926998785
9154,amanda gutierrez,60,110302,53587,home,yes,north,0.4858207466773041
9155,adam brown,45,31538,7565,home,no,north,0.23986936394191136
9156,amanda bullock,56,123417,27321,business,yes,north,0.2213714480176961
9157,jeffrey sullivan,33,75377,62541,medical,yes,north,0.8297093277790307
9158,justin lewis,27,72645,54352,car,yes,north,0.7481863858489917
9159,mr. dalton frye,21,46867,33623,car,no,north,0.717413105169949
9160,alyssa white,29,103070,30627,medical,no,north,0.29714756961288447
9161,ian gutierrez,48,108536,53822,education,no,north,0.49589076435468415
9162,alyssa hardy,56,61085,48629,medical,yes,north,0.796087419170009
9163,johnny stone,50,114271,44184,home,no,north,0.38665978244699006
9164,kelli clarke,29,114500,3846,home,no,north,0.03358951965065502
9165,kristine juarez,50,146104,35392,car,yes,north,0.24223840551935608
9166,lisa bryan md,55,78792,67801,medical,yes,north,0.8605061427556097
9167,elizabeth brown,47,30733,57587,car,yes,north,1.8737838805193114
9168,janet ramirez,49,117782,56539,education,no,north,0.4800309045524783
9169,jeffrey evans,25,145306,27031,vacation,yes,north,0.18602810620346028
9170,karen bridges,21,111733,9911,vacation,yes,north,0.08870253192879454
9171,kenneth york,63,103601,45543,vacation,no,north,0.4396000038609666
9172,jeremy santana,25,60305,53368,business,yes,north,0.8849680789320952
9173,timothy simpson,49,72318,26625,business,yes,north,0.368165601924832
9174,theresa smith,37,110094,78014,education,no,north,0.7086126401075444
9175,jason fleming,57,82126,63501,home,yes,north,0.7732143292014709
9176,andrea cooper phd,44,109142,35825,home,no,north,0.3282421066134027
9177,kimberly hanson,47,131325,78412,home,yes,north,0.5970835712925947
9178,jessica mcclain,29,90587,63832,car,no,north,0.7046485698830958
9179,david hensley,58,109264,4304,vacation,yes,north,0.03939083321130473
9180,justin riley,33,104835,53782,car,yes,north,0.5130156913244622
9181,haley lopez,46,117334,56232,business,no,north,0.4792472770041079
9182,joseph carrillo,31,111984,9003,home,no,north,0.08039541363051865
9183,jason garcia,44,113406,19796,home,no,north,0.1745586653263496
9184,alex holmes,53,112750,53770,vacation,yes,north,0.47689578713968955
9185,mark camacho,26,144383,73672,education,yes,north,0.5102539772687921
9186,sheila goodwin,55,94802,5777,business,yes,north,0.06093753296343959
9187,george cabrera,36,36300,69275,vacation,no,north,1.9084022038567494
9188,lori cherry,33,92194,57051,car,yes,north,0.6188146734060785
9189,craig wood,64,114288,29824,business,no,north,0.2609547809043819
9190,jeffrey may,31,144871,43353,vacation,yes,north,0.29925243837621057
9191,megan oconnell,43,53133,49521,home,no,north,0.9320196488058269
9192,eric peck,22,103278,31658,home,no,north,0.30653188481574006
9193,taylor howard,50,41059,74157,car,no,north,1.8061082832022213
9194,jessica petersen,39,87166,34825,car,no,north,0.39952504416859785
9195,alexander miles,60,38720,27191,business,yes,north,0.7022469008264463
9196,raymond lambert,35,83230,15367,medical,no,north,0.184632944851616
9197,teresa johns,62,118165,4503,home,yes,north,0.0381077307155249
9198,cody santana,53,101530,55379,home,yes,north,0.5454446961489215
9199,geoffrey morgan,64,112541,3827,medical,no,north,0.03400538470424112
9200,kevin garrett,61,45394,22615,business,no,north,0.4981935938670309
9201,jerry schwartz,25,25635,55025,education,yes,north,2.146479422664326
9202,nancy butler,42,101742,12809,education,yes,north,0.1258968764128875
9203,mr. keith smith,47,89197,16947,home,yes,north,0.18999517921006312
9204,julie johnson,55,69845,8632,education,no,north,0.12358794473476985
9205,cody gregory,39,47805,11886,business,yes,north,0.248635080012551
9206,taylor waller,59,84426,23400,education,yes,north,0.27716580200412194
9207,kimberly love,27,139288,32792,car,yes,north,0.23542588019068406
9208,christopher sanders,59,139862,66414,business,yes,north,0.47485378444466686
9209,megan young,54,50632,25008,medical,yes,north,0.4939168905040291
9210,mark thomas,54,149628,8523,home,yes,north,0.0569612639345577
9211,adam anderson,47,36660,12438,business,no,north,0.3392798690671031
9212,marissa larson md,64,51877,21991,education,no,north,0.42390654818127493
9213,dorothy black,25,99295,51159,business,no,north,0.5152223173372275
9214,victor clayton,24,135914,35759,vacation,no,north,0.26310019571199433
9215,connor shaw,27,63924,64928,medical,no,north,1.015706151054377
9216,sara wilson,23,72153,68823,vacation,yes,north,0.9538480728452039
9217,matthew sanchez,41,84127,18796,business,no,north,0.223424108787904
9218,jason diaz,54,73360,73068,medical,yes,north,0.9960196292257361
9219,jeffrey bell,29,122208,46137,medical,no,north,0.3775284760408484
9220,dorothy herrera,40,73097,36208,business,no,north,0.49534180609327333
9221,jeffrey griffith,60,49091,24996,home,no,north,0.5091768348577133
9222,mary lee,32,56335,7885,home,no,north,0.1399662731871838
9223,adrian douglas,59,97545,9864,education,yes,north,0.10112255881900661
9224,dr. angelica brown,48,92679,59159,vacation,yes,north,0.6383215183590674
9225,vincent hunt,53,119550,17565,business,no,north,0.14692597239648683
9226,brian walker,30,64767,68721,vacation,yes,north,1.0610496085969707
9227,destiny rivera,31,84584,19348,vacation,no,north,0.2287430246855197
9228,leslie brooks,27,68518,39311,business,yes,north,0.5737324498671882
9229,gwendolyn brown,38,108394,40654,car,no,north,0.37505766001808216
9230,miss erin francis,39,144932,30154,home,yes,north,0.20805619186929042
9231,gregory preston,34,114168,23548,medical,yes,north,0.20625744516852357
9232,marcus morton,37,111022,34012,car,no,north,0.30635369566392245
9233,david martin,43,90865,66190,business,no,north,0.728443294998074
9234,erin williams,39,37370,69170,car,yes,north,1.850949959860851
9235,nancy bartlett,23,38847,10577,home,yes,north,0.2722732772157438
9236,yvonne orr,54,122160,20687,business,no,north,0.16934348395546825
9237,savannah bass,45,76825,62225,vacation,no,north,0.8099576960624797
9238,sara mccarty,61,95158,22081,vacation,no,north,0.23204565039197966
9239,jose ramirez,51,63000,33620,home,no,north,0.5336507936507936
9240,christina solis,59,146271,69488,car,yes,north,0.47506340969843647
9241,kelly mendoza,34,140577,38573,education,yes,north,0.2743905475291122
9242,julie adams,57,114941,50131,medical,no,north,0.4361455007351598
9243,michael smith,40,115873,28555,medical,yes,north,0.24643359540186238
9244,stephanie lewis,52,83367,7130,education,no,north,0.08552544771912148
9245,julian cameron,53,92216,68115,education,yes,north,0.7386462219137677
9246,jacob schwartz,51,137658,27326,education,yes,north,0.19850644350491797
9247,lindsey church,27,72112,55693,home,yes,north,0.7723125138673175
9248,emily davis,25,63719,46533,business,yes,north,0.7302845305168003
9249,joy ford,24,52832,6386,education,no,north,0.12087371290127195
9250,jennifer roberts,31,148941,46837,home,no,north,0.31446680229084
9251,jamie garcia,39,97402,45697,vacation,yes,north,0.4691587441736309
9252,jennifer brown,58,50479,29999,car,yes,north,0.5942867330969314
9253,heidi yoder,40,74285,19149,car,no,north,0.2577774786296022
9254,tammy pham,47,145752,63047,education,no,north,0.4325635325758823
9255,denise boyd,49,108045,13727,car,no,north,0.12704891480401684
9256,robert rivera,38,133460,74626,education,yes,north,0.5591637943953245
9257,margaret green,57,71228,74031,car,no,north,1.0393525018251248
9258,lori terry,45,76191,54552,car,no,north,0.7159900775682168
9259,shannon sanders,40,29188,15147,business,no,north,0.5189461422502398
9260,joshua schultz,26,60617,72088,business,yes,north,1.1892373426596499
9261,kerry frazier,56,118323,20362,car,yes,north,0.17208826686274012
9262,christina barnett,35,28366,42315,business,no,north,1.491750687442713
9263,jasmine jordan,38,77063,27978,education,no,north,0.36305360549161075
9264,sandy key,58,103597,13996,medical,yes,north,0.13510043727134954
9265,james evans,45,40952,20898,education,yes,north,0.5103047470209026
9266,john miles,40,43975,78275,business,yes,north,1.7799886299033543
9267,austin anderson,42,29283,19777,home,no,north,0.6753747908342724
9268,emily ramirez,32,84527,16297,car,no,north,0.19280229985685046
9269,rose harris,61,45645,70279,business,yes,north,1.5396867126738965
9270,bonnie gonzalez,60,36740,16536,vacation,no,north,0.450081654872074
9271,ronald williams,53,81286,73972,vacation,yes,north,0.910021405900155
9272,andrew green,49,123548,33589,business,yes,north,0.27187004241266555
9273,julian duffy,22,30128,3421,business,yes,north,0.11354885820499204
9274,stefanie dyer,46,71515,58349,vacation,no,north,0.8158987624973781
9275,nicole mitchell,52,99907,57444,education,no,north,0.574974726495641
9276,michael rogers,23,111845,50350,car,no,north,0.4501765836648934
9277,yolanda chandler,50,80983,9808,medical,yes,north,0.1211118382870479
9278,charles reyes,39,75930,40481,vacation,yes,north,0.5331357829579876
9279,stephen salazar,30,80462,39544,vacation,no,north,0.4914618080584624
9280,carl perry,45,117647,31594,vacation,yes,north,0.2685491342745671
9281,allison deleon,39,33628,17980,business,yes,north,0.5346734863803972
9282,jennifer warner,63,100998,52401,home,no,north,0.5188320560803185
9283,connor mccann,41,113254,40819,vacation,yes,north,0.3604199410175358
9284,joshua walker,26,63674,68126,car,no,north,1.0699186481138299
9285,john dean,34,84168,41879,medical,no,north,0.49756439501948485
9286,michael wilson,28,121831,7391,vacation,no,north,0.060666004547282715
9287,julia garcia,22,66753,23393,home,yes,north,0.3504411786736177
9288,jesse holloway,38,119380,73441,vacation,no,north,0.6151867984587033
9289,stephanie mckenzie,42,149160,54736,medical,no,north,0.36696165191740415
9290,shannon bailey,50,51314,53917,medical,yes,north,1.0507268971430799
9291,jill lloyd,56,148329,68526,vacation,no,north,0.46198652994357137
9292,russell oneill,48,32668,66743,car,no,north,2.043069670625689
9293,jennifer norris,55,92490,61486,education,yes,north,0.6647853822034815
9294,jennifer murillo,22,104948,69650,home,yes,north,0.663662004040096
9295,craig owens,56,99342,16010,vacation,no,north,0.1611604356666868
9296,roberta evans,38,147081,53291,business,no,north,0.3623241615164433
9297,jason spencer,63,148618,10967,medical,yes,north,0.0737932148192009
9298,kevin butler,29,43015,45936,home,no,north,1.0679065442287574
9299,amanda mcmillan,48,46420,50692,car,yes,north,1.0920292977165016
9300,tracy baker,28,102899,36913,home,yes,north,0.3587304055432997
9301,breanna freeman,28,89544,70163,business,no,north,0.7835589207540427
9302,joann gallagher,25,77817,13050,business,no,north,0.16770114499402444
9303,danielle patterson,33,131564,78210,car,no,north,0.5944635310571281
9304,anna murphy,27,100602,61865,home,yes,north,0.614948012961969
9305,spencer jones,41,72518,17264,vacation,no,north,0.23806503212995395
9306,jordan snyder,49,31874,57007,education,yes,north,1.788511012110184
9307,adrian sanchez,57,89959,34961,education,no,north,0.38863259929523447
9308,kevin king,34,121617,52726,vacation,yes,north,0.4335413634607004
9309,elizabeth graham,57,107789,18759,medical,yes,north,0.17403445620610639
9310,martha may,24,67353,8504,vacation,yes,north,0.12626015173785873
9311,melissa vang,42,36662,66699,medical,yes,north,1.819295183023294
9312,renee nelson,31,39125,50172,home,yes,north,1.2823514376996805
9313,david ali md,54,77343,64816,vacation,yes,north,0.8380331768873719
9314,rebecca miller,36,44503,67807,medical,no,north,1.5236500910051007
9315,katherine thompson,29,141803,24861,business,yes,north,0.1753206913817056
9316,eugene martin,36,106234,68152,car,yes,north,0.6415271946834347
9317,marie coleman,59,81404,25289,medical,no,north,0.31066040980787185
9318,adam bruce,36,86309,54267,vacation,no,north,0.6287525055324473
9319,timothy castillo,51,40271,15271,education,yes,north,0.3792058801619031
9320,amy page,51,25376,60504,vacation,yes,north,2.3843001261034047
9321,brandon martinez,33,120616,75729,business,yes,north,0.6278520262651721
9322,shannon pearson,25,133819,44718,education,no,north,0.3341677938110433
9323,tamara mason,59,43325,35707,medical,yes,north,0.8241661858049625
9324,emily solis,38,105821,51573,vacation,yes,north,0.48736073180181627
9325,kevin williams,40,25204,12021,medical,yes,north,0.47694810347563876
9326,michael taylor,22,115856,12040,business,yes,north,0.10392211020577269
9327,sandra holmes,60,101864,76435,education,no,north,0.7503632294039111
9328,christopher stanley,50,32054,29552,car,no,north,0.9219442191302177
9329,jeffrey smith,30,80100,7344,car,yes,north,0.09168539325842696
9330,justin rivers phd,62,146934,10203,business,no,north,0.06943934011188697
9331,andrea glover,31,51125,8440,vacation,yes,north,0.16508557457212714
9332,christina boyd,49,111340,46209,medical,yes,north,0.4150260463445303
9333,matthew nguyen,60,43809,5892,vacation,no,north,0.13449291241525713
9334,randy martinez,36,52440,9687,business,yes,north,0.18472540045766592
9335,connie davidson,48,110893,26807,education,no,north,0.24173753077290722
9336,william bell,37,136272,33152,car,no,north,0.24327814958318658
9337,kayla underwood,58,42054,28875,medical,yes,north,0.6866172064488515
9338,christopher myers,64,89115,37939,education,no,north,0.42573079728440777
9339,andres carter,35,77569,31939,car,no,north,0.4117495391200093
9340,devon baker,51,28065,11469,car,no,north,0.4086584714056654
9341,joseph white,27,59495,64515,home,no,north,1.0843768383897807
9342,carol thomas,50,30976,73157,medical,yes,north,2.3617316632231407
9343,allison dickerson,56,121690,59355,business,yes,north,0.48775577286547783
9344,jeremiah quinn,46,45410,54132,home,no,north,1.1920722307861704
9345,melissa marshall,31,147550,56249,car,no,north,0.38121992544900035
9346,thomas ho,26,106273,65719,medical,no,north,0.6183978997487602
9347,angel vincent,62,63832,22004,medical,no,north,0.34471738313071815
9348,cynthia cole,49,61582,73762,home,no,north,1.1977850670650514
9349,david pearson,48,92239,8253,education,no,north,0.08947408363056841
9350,jessica williams,35,85430,11726,education,no,north,0.13725857427133326
9351,christopher richard,49,98157,61952,business,yes,north,0.631152133826421
9352,edward russell,26,38544,63258,medical,yes,north,1.641189290161893
9353,claudia booth,32,97966,43000,vacation,yes,north,0.4389277912745238
9354,allison bowman,36,144229,49273,home,yes,north,0.3416303239986411
9355,andrea chavez,58,123357,51426,car,yes,north,0.41688757022301126
9356,michael rodriguez,29,74843,32735,education,no,north,0.43738225351736304
9357,john mosley,42,129370,68558,home,no,north,0.5299373888845946
9358,david avila,53,102827,44648,business,no,north,0.434205023972303
9359,lindsey cunningham,46,131752,35519,business,yes,north,0.26958983544841825
9360,laura mahoney,60,143120,4286,vacation,yes,north,0.02994689770821688
9361,michael zimmerman,27,124137,72396,medical,no,north,0.5831943739578047
9362,scott sullivan,52,138903,78810,business,no,north,0.5673743547655559
9363,richard norris,60,68489,13726,business,yes,north,0.20041174495174408
9364,richard joyce,63,96330,64540,vacation,yes,north,0.669988580919755
9365,samantha jones,44,57749,28916,vacation,no,north,0.5007186271623751
9366,michael rios,61,56180,5377,education,no,north,0.09571021715913136
9367,brianna doyle,59,34353,27771,education,no,north,0.808401013011964
9368,janice phillips,58,110442,52004,business,yes,north,0.4708715887071947
9369,dakota kirk,57,71403,57780,vacation,no,north,0.8092096970715517
9370,leah grant,39,82816,78232,medical,no,north,0.9446483771251932
9371,michelle lee,63,47244,54267,education,yes,north,1.1486537973075945
9372,caitlin griffith,25,108946,24802,education,yes,north,0.22765406715253428
9373,mrs. rebecca boyer,50,100365,47984,vacation,no,north,0.47809495342001695
9374,hector henderson,45,126852,28446,business,yes,north,0.22424557752341312
9375,theresa middleton,50,73669,33860,medical,no,north,0.4596234508409236
9376,rebecca ramirez,45,73934,78417,business,yes,north,1.0606351610896205
9377,james walker,29,38046,14837,car,no,north,0.3899752930662882
9378,yolanda cox,47,75057,65482,car,no,north,0.8724302863157334
9379,penny rose,44,47748,41992,vacation,yes,north,0.8794504481863115
9380,jennifer thompson,60,72275,11689,medical,no,north,0.16172950536146663
9381,kelly johnson,63,91719,4565,car,no,north,0.04977158494968327
9382,nicole jackson,58,35411,27793,vacation,yes,north,0.7848691084691197
9383,sarah moore,35,87526,7620,medical,yes,north,0.0870598450746064
9384,aaron lopez,58,69604,68200,car,yes,north,0.979828745474398
9385,stephen scott,46,58856,28937,home,yes,north,0.49165760500203887
9386,tyler olson,50,58960,62400,education,yes,north,1.0583446404341927
9387,ricky smith,31,141816,48277,vacation,yes,north,0.34041998082021774
9388,elizabeth jenkins,49,122014,28372,business,yes,north,0.23253069319914108
9389,rachel hood,35,30387,7956,medical,yes,north,0.261822489880541
9390,carlos page,64,77603,64394,car,no,north,0.8297875082148886
9391,heidi murray,29,86185,14911,home,no,north,0.17301154493241283
9392,lisa palmer,62,137712,54403,car,yes,north,0.39504908795166727
9393,frank perry,49,58099,9670,home,yes,north,0.1664400419972805
9394,joseph johnson,35,132707,62844,business,no,north,0.47355452236882756
9395,jill shelton,37,75200,66137,education,yes,north,0.8794813829787234
9396,ashley gonzalez,36,37280,26473,education,no,north,0.710112660944206
9397,mary french,42,27275,50298,home,no,north,1.8441063244729605
9398,david cole,60,63005,24345,vacation,yes,north,0.3863979049281803
9399,jason smith,63,136723,28608,car,no,north,0.20924058132135778
9400,frank perez,31,31385,47804,education,no,north,1.523148000637247
9401,zachary benton,58,75786,13286,car,yes,north,0.17530942390415116
9402,jack marquez,45,85949,19872,medical,no,north,0.23120687849771376
9403,chelsea wright,50,98184,45305,car,no,north,0.46142956082457426
9404,joanna lopez,22,123806,44750,vacation,no,north,0.3614525951892477
9405,michael cook,21,28569,47476,medical,no,north,1.661801253106514
9406,gloria jones,58,132575,48148,medical,no,north,0.36317556100320575
9407,christian smith,57,130620,56559,education,yes,north,0.43300413412953603
9408,amanda turner,29,50910,74969,medical,yes,north,1.4725790610881948
9409,james daniels,25,111567,76477,car,no,north,0.6854804736167505
9410,shane carpenter,44,78170,22983,business,no,north,0.29401304848407317
9411,brad robinson,47,94752,49016,vacation,yes,north,0.5173083417764269
9412,monica beltran,50,96427,19260,car,yes,north,0.19973658829995747
9413,debra woods,35,133569,37041,home,yes,north,0.27731734159872423
9414,ashley ortega,29,86398,69074,home,no,north,0.7994860992152596
9415,tina hughes,57,79383,47713,car,yes,north,0.6010480833427811
9416,sara hernandez,50,56600,72748,home,yes,north,1.2853003533568905
9417,shawn wilson,35,41315,30190,business,yes,north,0.7307273387389568
9418,melissa bowen,40,115134,20770,home,no,north,0.18039849219170706
9419,teresa wallace,45,49232,53201,education,no,north,1.080618297042574
9420,kelly abbott,29,51425,14251,business,yes,north,0.2771220223626641
9421,ernest weaver,42,147119,35155,education,no,north,0.2389562191151381
9422,christina fischer,33,100891,65939,education,yes,north,0.6535667205201653
9423,scott bowen phd,57,91015,11061,business,yes,north,0.12152941822776465
9424,katherine drake,48,109274,43057,vacation,no,north,0.3940278565807054
9425,dustin burton,34,105102,27408,education,no,north,0.2607752469030085
9426,stephen stewart,50,68499,21188,home,yes,north,0.3093183842099885
9427,nathaniel morris,59,79016,25779,car,no,north,0.32625037966994025
9428,justin garcia,25,75295,27687,business,no,north,0.3677136596055515
9429,carlos anderson,32,125637,27214,car,no,north,0.21660816479221887
9430,tracie robbins,55,79235,69505,business,no,north,0.8772007319997476
9431,gerald bennett,61,82104,24246,business,yes,north,0.29530838935983633
9432,robert carter,62,48958,36686,education,yes,north,0.7493361656930431
9433,justin wright,21,87821,19551,car,yes,north,0.2226232905569283
9434,steven austin,21,72993,22705,vacation,yes,north,0.3110572246653789
9435,stephen powell,62,46655,63149,home,yes,north,1.3535312399528454
9436,shawn garcia,63,142333,18802,car,no,north,0.1320986700203045
9437,christine russell,40,46828,66391,business,no,north,1.4177628769112496
9438,amy white,54,138496,14031,home,yes,north,0.10130978512014788
9439,jose hoffman phd,54,129371,58341,education,yes,north,0.45095887022593933
9440,katherine owen,44,74990,24521,home,yes,north,0.32699026536871584
9441,david davis,48,81565,28333,home,yes,north,0.34736713050940965
9442,william fisher,31,84193,67731,car,no,north,0.8044730559547706
9443,derrick hanson,28,65959,40551,business,no,north,0.6147910065343622
9444,diana mcdonald,55,70973,40261,business,no,north,0.5672720612063743
9445,kristine bailey,61,52962,4973,business,no,north,0.09389751142328462
9446,abigail hill,36,128339,13900,medical,no,north,0.10830690592882912
9447,timothy farley,36,101580,52249,education,no,north,0.5143630635951959
9448,carol hardy,62,27209,22460,car,no,north,0.8254621632548054
9449,karina turner,26,89099,5206,business,yes,north,0.05842938753521364
9450,ashley moore,40,100120,60282,home,yes,north,0.6020974830203756
9451,kenneth cunningham,31,36448,68622,medical,yes,north,1.8827370500438982
9452,andrew garza,28,144736,12958,education,no,north,0.08952852089321248
9453,angela davis,40,92495,14383,business,no,north,0.15550029731336829
9454,jose perez,52,25275,72213,medical,yes,north,2.8570919881305636
9455,daniel vasquez,53,46008,28257,education,yes,north,0.6141757955138237
9456,benjamin hunter,26,116571,76181,vacation,no,north,0.6535158830240797
9457,katherine turner,48,85675,48176,vacation,no,north,0.562311059235483
9458,jessica bauer,28,83302,30045,home,no,north,0.3606756140308756
9459,peter stevens,34,125145,11326,medical,no,north,0.090503016500859
9460,michelle scott,23,102787,31986,car,no,north,0.311187212390672
9461,tyler hernandez,22,45529,13437,education,no,north,0.2951305761163215
9462,tracy solomon,42,40631,55941,medical,yes,north,1.3768058871305162
9463,tanya stevens,53,104082,16156,medical,no,north,0.15522376587690476
9464,justin calhoun,63,72687,30777,education,yes,north,0.4234182178381279
9465,kevin hall,41,121060,28310,medical,yes,north,0.23385098298364448
9466,brad brown,26,96211,22855,medical,yes,north,0.23755079980459615
9467,russell jimenez,60,81209,73975,education,no,north,0.9109212033149036
9468,richard brown,27,147869,39033,home,no,north,0.26397013572824596
9469,matthew brown,26,36569,70504,vacation,yes,north,1.927971779375974
9470,alex smith,64,134020,64455,car,no,north,0.48093568124160574
9471,sarah harris md,28,74639,55296,education,no,north,0.7408459384504079
9472,robin hunt,44,141815,36992,business,yes,north,0.26084687797482636
9473,emily mays,47,63173,43580,medical,yes,north,0.6898516771405505
9474,hannah fisher,48,80856,36955,car,yes,north,0.4570470960720293
9475,trevor jensen,25,65033,30108,car,no,north,0.46296495625297923
9476,brian taylor,39,63365,32303,education,no,north,0.5097924721849602
9477,william thomas,29,59708,63866,business,no,north,1.0696389093588798
9478,timothy moore,45,133949,61781,business,yes,north,0.4612277807225138
9479,thomas berger,64,53590,53087,home,no,north,0.9906139205075574
9480,joseph collins,33,89024,26582,business,no,north,0.2985936376707405
9481,danielle harper,57,36989,48146,vacation,no,north,1.3016302143880614
9482,andrew ortiz,22,131039,41405,education,yes,north,0.3159746335060554
9483,yvette anderson,60,127654,28021,car,yes,north,0.21950741849060743
9484,linda jones,34,58727,4308,car,no,north,0.07335637781599605
9485,janet roberts,51,139331,68107,business,yes,north,0.4888144059828753
9486,shannon copeland,26,64398,21289,medical,yes,north,0.33058480077021024
9487,veronica reed,45,63560,60673,vacation,no,north,0.9545783511642543
9488,joshua rodriguez,59,122473,10782,home,no,north,0.08803573032423473
9489,lori armstrong,51,60331,23062,business,yes,north,0.3822578773764731
9490,brenda brooks,58,58231,29129,vacation,no,north,0.5002318352767426
9491,mr. andrew macias,36,89267,32716,education,no,north,0.36649601756528166
9492,sherry sawyer,47,35128,74566,home,no,north,2.122694147119107
9493,adam norris,50,49055,5583,vacation,no,north,0.11381102843746815
9494,francis mason,24,119243,46232,business,no,north,0.38771248626753774
9495,kristin zuniga,59,82359,79347,home,no,north,0.9634284049102102
9496,dr. kelly martin dvm,36,53646,25235,medical,no,north,0.4703985385676472
9497,mrs. carla cochran,56,124222,26881,education,yes,north,0.21639484149345525
9498,joseph hammond,27,129391,72454,business,no,north,0.5599616665765007
9499,joe smith,41,121120,16869,car,no,north,0.13927509907529723
9500,nathaniel rodriguez,22,121904,9511,education,yes,north,0.0780204095025594
9501,jason rhodes,28,92149,17116,medical,no,north,0.1857426559159622
9502,teresa palmer,62,99550,38981,vacation,no,north,0.39157207433450525
9503,kelly collins,47,27120,72423,medical,no,north,2.6704646017699116
9504,julian jones,22,28391,59909,car,yes,north,2.1101405374942765
9505,james leon,26,35158,69758,education,no,north,1.9841287900335627
9506,andrew miller,24,122524,74282,business,no,north,0.6062648950409716
9507,alex johnson,41,125185,64877,car,yes,north,0.518248991492591
9508,joseph meadows,21,66699,24236,business,yes,north,0.36336376857224245
9509,john conway,58,48746,17432,home,no,north,0.3576088294424158
9510,christian cunningham md,32,38045,62895,business,no,north,1.6531738730450782
9511,chad webb,47,79153,31014,home,no,north,0.3918234305711723
9512,mary brennan,34,134562,73519,business,no,north,0.5463578127554585
9513,lawrence valenzuela,35,65024,78925,home,yes,north,1.2137826033464567
9514,vickie mitchell,44,94379,20704,education,no,north,0.21937083461363227
9515,chelsea schultz,38,83141,48968,medical,yes,north,0.5889753551196161
9516,sandra hughes,37,31129,21750,education,no,north,0.6987053872594686
9517,john hill,29,93746,64134,car,yes,north,0.6841251893414119
9518,jon richmond,38,116698,71071,education,no,north,0.6090164355858713
9519,mary hampton,38,135226,54527,education,yes,north,0.40322866904293553
9520,billy kline,25,100505,16453,medical,yes,north,0.163703298343366
9521,louis miller,29,63284,62006,vacation,no,north,0.9798053220403261
9522,joshua kline,55,73056,32565,education,no,north,0.44575394218134035
9523,mary ruiz,64,125835,71336,car,no,north,0.5669011006476735
9524,pamela reed,21,35626,4280,education,yes,north,0.12013697861112671
9525,charles mills,61,79639,66663,education,no,north,0.837064754705609
9526,samantha bryan,29,119029,32834,education,no,north,0.27584874274336507
9527,jesse garcia,52,45937,64558,education,yes,north,1.4053595141171604
9528,jessica wright,40,133965,59958,medical,yes,north,0.44756466241182397
9529,lisa hill,33,43663,20985,medical,no,north,0.48061287589034196
9530,sara diaz,60,121794,5306,car,yes,north,0.04356536446787198
9531,james bell md,31,100095,10822,vacation,yes,north,0.10811728857585294
9532,jill johnson,63,68727,31403,car,yes,north,0.4569237708615246
9533,albert murphy,62,32305,61559,car,yes,north,1.9055564154155704
