order_id,customer_id,customer_name,segment,region,order_date,ship_date,category,sub_category,product_name,sales,quantity,discount,profit
ord-18972,cust-3356,christine forbes,home office,south,2044-07-25,2044-07-27,furniture,chairs,chairs model 3,715.22,3,0.3,20.4
ord-18973,cust-2199,omar bryant,corporate,south,2044-07-26,2044-07-28,furniture,chairs,chairs model 4,966.84,1,0.5,2.27
ord-18974,cust-2335,wayne brown,consumer,east,2044-07-27,2044-07-29,furniture,chairs,chairs model 5,1299.86,7,0.1,-32.01
ord-18975,cust-7018,michael massey,home office,south,2044-07-28,2044-07-30,furniture,tables,tables model 1,759.95,3,0.0,64.91
ord-18976,cust-2095,lucas wright,corporate,central,2044-07-29,2044-07-31,furniture,tables,tables model 2,1332.26,7,0.0,141.25
ord-18977,cust-5603,nathaniel mullen,corporate,south,2044-07-30,2044-08-01,furniture,tables,tables model 3,1561.04,8,0.2,115.86
ord-18978,cust-9762,jennifer webb,consumer,east,2044-07-31,2044-08-02,furniture,tables,tables model 4,199.05,8,0.2,-7.82
ord-18979,cust-5865,david parker,home office,central,2044-08-01,2044-08-03,furniture,tables,tables model 5,806.53,6,0.0,21.34
ord-18980,cust-7034,carol rodriguez md,corporate,east,2044-08-02,2044-08-04,office supplies,binders,binders model 1,1243.91,4,0.2,169.68
ord-18981,cust-7308,connie harris,corporate,central,2044-08-03,2044-08-05,office supplies,binders,binders model 2,827.71,8,0.3,67.81
ord-18982,cust-8459,gina dawson,corporate,central,2044-08-04,2044-08-06,office supplies,binders,binders model 3,1199.67,3,0.0,17.54
ord-18983,cust-6659,mrs. tami johns,corporate,west,2044-08-05,2044-08-07,office supplies,binders,binders model 4,1119.75,9,0.3,5.86
ord-18984,cust-3281,tiffany rodriguez,consumer,central,2044-08-06,2044-08-08,office supplies,binders,binders model 5,1784.09,1,0.5,38.97
ord-18985,cust-2176,cindy conner,home office,east,2044-08-07,2044-08-09,office supplies,pens,pens model 1,1069.55,8,0.1,61.91
ord-18986,cust-9378,mr. casey fry,consumer,central,2044-08-08,2044-08-10,office supplies,pens,pens model 2,1710.99,9,0.1,111.55
ord-18987,cust-7250,dr. rachel garcia md,corporate,south,2044-08-09,2044-08-11,office supplies,pens,pens model 3,225.37,7,0.1,19.1
ord-18988,cust-7991,craig garrett,consumer,west,2044-08-10,2044-08-12,office supplies,pens,pens model 4,1209.48,3,0.1,76.83
ord-18989,cust-3425,victor castro,consumer,south,2044-08-11,2044-08-13,office supplies,pens,pens model 5,890.82,2,0.0,60.32
ord-18990,cust-1986,dr. aaron white,corporate,east,2044-08-12,2044-08-14,office supplies,paper,paper model 1,1590.08,8,0.2,123.92
ord-18991,cust-1374,justin fox,consumer,central,2044-08-13,2044-08-15,office supplies,paper,paper model 2,989.1,7,0.1,82.86
ord-18992,cust-3231,thomas smith,corporate,west,2044-08-14,2044-08-16,office supplies,paper,paper model 3,1529.82,9,0.0,44.3
ord-18993,cust-6043,jessica austin,corporate,south,2044-08-15,2044-08-17,office supplies,paper,paper model 4,569.12,8,0.3,17.68
ord-18994,cust-1833,logan meyers,corporate,central,2044-08-16,2044-08-18,office supplies,paper,paper model 5,1257.72,5,0.1,186.03
ord-18995,cust-9437,benjamin christian,corporate,west,2044-08-17,2044-08-19,office supplies,labels,labels model 1,76.76,5,0.5,0.75
ord-18996,cust-8152,andrew ortiz,corporate,central,2044-08-18,2044-08-20,office supplies,labels,labels model 2,301.01,9,0.3,2.67
ord-18997,cust-6837,cassandra wall,home office,west,2044-08-19,2044-08-21,office supplies,labels,labels model 3,1509.31,5,0.2,-71.97
ord-18998,cust-6990,kristen hardy,home office,east,2044-08-20,2044-08-22,office supplies,labels,labels model 4,44.12,9,0.3,-3.14
ord-18999,cust-4669,tony blake,corporate,west,2044-08-21,2044-08-23,office supplies,labels,labels model 5,16.31,9,0.1,0.62
ord-19000,cust-1779,adam wyatt,consumer,south,2044-08-22,2044-08-24,technology,phones,phones model 1,1885.17,6,0.5,86.51
ord-19001,cust-8175,robert hansen,consumer,central,2044-08-23,2044-08-25,technology,phones,phones model 2,253.87,4,0.0,9.16
ord-19002,cust-3582,cynthia haley,home office,central,2044-08-24,2044-08-26,technology,phones,phones model 3,487.5,9,0.3,5.68
ord-19003,cust-5337,elizabeth jennings,home office,west,2044-08-25,2044-08-27,technology,phones,phones model 4,448.2,3,0.3,-10.37
ord-19004,cust-1489,candice santos,corporate,south,2044-08-26,2044-08-28,technology,phones,phones model 5,1002.1,4,0.5,35.93
ord-19005,cust-8189,jesus mcmillan,corporate,central,2044-08-27,2044-08-29,technology,accessories,accessories model 1,1950.98,9,0.2,83.86
ord-19006,cust-6785,mrs. kelsey galloway,corporate,west,2044-08-28,2044-08-30,technology,accessories,accessories model 2,155.14,7,0.5,17.0
ord-19007,cust-4014,crystal mann,corporate,south,2044-08-29,2044-08-31,technology,accessories,accessories model 3,1757.58,9,0.2,128.94
ord-19008,cust-7748,mary mcintosh,consumer,east,2044-08-30,2044-09-01,technology,accessories,accessories model 4,1157.71,5,0.3,12.67
ord-19009,cust-1763,tammy hayes,home office,east,2044-08-31,2044-09-02,technology,accessories,accessories model 5,1348.72,5,0.3,-9.18
ord-19010,cust-5857,fred johnson,consumer,east,2044-09-01,2044-09-03,technology,copiers,copiers model 1,1565.86,5,0.2,9.42
ord-19011,cust-6883,tiffany johnson,corporate,west,2044-09-02,2044-09-04,technology,copiers,copiers model 2,1739.97,4,0.2,187.61
ord-19012,cust-5453,jesse hall,consumer,east,2044-09-03,2044-09-05,technology,copiers,copiers model 3,1737.27,9,0.0,178.19
ord-19013,cust-4775,michael hutchinson,home office,south,2044-09-04,2044-09-06,technology,copiers,copiers model 4,1475.92,5,0.5,-25.03
ord-19014,cust-4240,kendra gonzalez,corporate,east,2044-09-05,2044-09-07,technology,copiers,copiers model 5,725.69,1,0.1,90.89
ord-19015,cust-6068,scott clark,home office,east,2044-09-06,2044-09-08,technology,machines,machines model 1,1620.42,6,0.2,97.72
ord-19016,cust-8042,craig garcia,corporate,south,2044-09-07,2044-09-09,technology,machines,machines model 2,651.91,8,0.1,1.48
ord-19017,cust-5700,dominique reeves,corporate,west,2044-09-08,2044-09-10,technology,machines,machines model 3,1300.39,4,0.5,57.86
ord-19018,cust-7847,robert quinn,consumer,west,2044-09-09,2044-09-11,technology,machines,machines model 4,974.87,5,0.1,81.9
ord-19019,cust-7619,brian french,corporate,south,2044-09-10,2044-09-12,technology,machines,machines model 5,1800.18,3,0.5,86.97
ord-19020,cust-4283,alexis brown,home office,central,2044-09-11,2044-09-13,furniture,bookcases,bookcases model 1,91.26,9,0.2,4.47
ord-19021,cust-4869,gabrielle wells,home office,south,2044-09-12,2044-09-14,furniture,bookcases,bookcases model 2,763.17,3,0.1,136.51
ord-19022,cust-8015,jeffrey davis,consumer,south,2044-09-13,2044-09-15,furniture,bookcases,bookcases model 3,13.46,1,0.0,1.11
ord-19023,cust-7002,stephanie douglas,consumer,central,2044-09-14,2044-09-16,furniture,bookcases,bookcases model 4,618.14,5,0.1,47.97
ord-19024,cust-3058,jeremy cook,consumer,central,2044-09-15,2044-09-17,furniture,bookcases,bookcases model 5,94.08,2,0.3,10.69
ord-19025,cust-7333,tony schaefer,consumer,west,2044-09-16,2044-09-18,furniture,chairs,chairs model 1,273.96,2,0.0,50.61
ord-19026,cust-7768,jeffrey nichols,corporate,east,2044-09-17,2044-09-19,furniture,chairs,chairs model 2,456.58,7,0.2,-1.92
ord-19027,cust-9216,katie diaz,corporate,central,2044-09-18,2044-09-20,furniture,chairs,chairs model 3,534.72,2,0.2,64.68
ord-19028,cust-7355,austin lewis,corporate,west,2044-09-19,2044-09-21,furniture,chairs,chairs model 4,164.52,7,0.0,11.51
ord-19029,cust-5442,michael lee,home office,south,2044-09-20,2044-09-22,furniture,chairs,chairs model 5,1838.26,9,0.3,119.55
ord-19030,cust-2195,sean ramos,corporate,south,2044-09-21,2044-09-23,furniture,tables,tables model 1,357.71,6,0.3,5.79
ord-19031,cust-9839,alexander pham,corporate,west,2044-09-22,2044-09-24,furniture,tables,tables model 2,315.97,8,0.5,-11.97
ord-19032,cust-5947,nancy williams,home office,west,2044-09-23,2044-09-25,furniture,tables,tables model 3,1158.07,6,0.5,79.24
ord-19033,cust-1623,jose barker,consumer,central,2044-09-24,2044-09-26,furniture,tables,tables model 4,1049.15,2,0.2,28.38
ord-19034,cust-8522,michael hart,consumer,central,2044-09-25,2044-09-27,furniture,tables,tables model 5,1137.97,5,0.1,56.77
ord-19035,cust-6192,michael richardson,home office,central,2044-09-26,2044-09-28,office supplies,binders,binders model 1,372.95,4,0.3,-17.12
ord-19036,cust-7256,frederick miller,consumer,west,2044-09-27,2044-09-29,office supplies,binders,binders model 2,1014.23,8,0.1,50.69
ord-19037,cust-4199,michael henry,consumer,south,2044-09-28,2044-09-30,office supplies,binders,binders model 3,15.93,2,0.3,0.27
ord-19038,cust-7650,joshua torres,home office,central,2044-09-29,2044-10-01,office supplies,binders,binders model 4,885.75,8,0.0,28.04
ord-19039,cust-7571,donald daniel,corporate,west,2044-09-30,2044-10-02,office supplies,binders,binders model 5,1328.06,8,0.3,-7.76
ord-19040,cust-6691,lisa chang,home office,south,2044-10-01,2044-10-03,office supplies,pens,pens model 1,652.77,4,0.1,-1.85
ord-19041,cust-9413,darlene young,corporate,south,2044-10-02,2044-10-04,office supplies,pens,pens model 2,18.07,5,0.0,0.13
ord-19042,cust-3840,eric hernandez,consumer,west,2044-10-03,2044-10-05,office supplies,pens,pens model 3,1369.01,5,0.5,76.85
ord-19043,cust-1763,christopher taylor,consumer,east,2044-10-04,2044-10-06,office supplies,pens,pens model 4,507.5,1,0.3,12.58
ord-19044,cust-8556,dustin thompson,home office,south,2044-10-05,2044-10-07,office supplies,pens,pens model 5,1125.17,2,0.5,72.32
ord-19045,cust-3512,kristin rodriguez,corporate,south,2044-10-06,2044-10-08,office supplies,paper,paper model 1,382.49,4,0.0,31.13
ord-19046,cust-4341,zachary sharp,consumer,west,2044-10-07,2044-10-09,office supplies,paper,paper model 2,737.56,5,0.0,52.88
ord-19047,cust-5439,nicole lester,home office,east,2044-10-08,2044-10-10,office supplies,paper,paper model 3,1384.0,6,0.1,29.93
ord-19048,cust-7847,michael heath,home office,east,2044-10-09,2044-10-11,office supplies,paper,paper model 4,1403.9,4,0.5,63.88
ord-19049,cust-5340,cristian whitaker,corporate,central,2044-10-10,2044-10-12,office supplies,paper,paper model 5,566.04,2,0.3,50.28
ord-19050,cust-6198,catherine mora,consumer,central,2044-10-11,2044-10-13,office supplies,labels,labels model 1,1894.97,3,0.1,179.16
ord-19051,cust-5708,billy wilkerson,consumer,south,2044-10-12,2044-10-14,office supplies,labels,labels model 2,1352.22,8,0.3,169.9
ord-19052,cust-8925,heather hood,corporate,west,2044-10-13,2044-10-15,office supplies,labels,labels model 3,1267.94,8,0.1,16.2
ord-19053,cust-2646,jennifer marsh,home office,central,2044-10-14,2044-10-16,office supplies,labels,labels model 4,1799.86,2,0.1,157.23
ord-19054,cust-6144,matthew adkins,home office,east,2044-10-15,2044-10-17,office supplies,labels,labels model 5,576.8,7,0.1,-10.61
ord-19055,cust-1258,timothy nguyen,consumer,west,2044-10-16,2044-10-18,technology,phones,phones model 1,161.16,9,0.3,6.02
ord-19056,cust-9281,gregory morton,corporate,east,2044-10-17,2044-10-19,technology,phones,phones model 2,1200.86,6,0.3,-17.7
ord-19057,cust-8977,courtney fox,consumer,central,2044-10-18,2044-10-20,technology,phones,phones model 3,343.78,2,0.1,20.54
ord-19058,cust-5176,shawn hammond,corporate,south,2044-10-19,2044-10-21,technology,phones,phones model 4,594.11,1,0.5,34.24
ord-19059,cust-5024,austin baker,consumer,west,2044-10-20,2044-10-22,technology,phones,phones model 5,683.78,4,0.0,50.22
ord-19060,cust-2047,antonio tran,home office,central,2044-10-21,2044-10-23,technology,accessories,accessories model 1,1935.97,6,0.5,100.56
ord-19061,cust-1378,thomas levy,home office,central,2044-10-22,2044-10-24,technology,accessories,accessories model 2,1675.74,2,0.3,166.28
ord-19062,cust-9381,aaron ellison,home office,south,2044-10-23,2044-10-25,technology,accessories,accessories model 3,1165.11,4,0.3,73.09
ord-19063,cust-9461,joseph moore,consumer,central,2044-10-24,2044-10-26,technology,accessories,accessories model 4,1626.55,7,0.2,174.71
ord-19064,cust-2931,adam ortiz,home office,central,2044-10-25,2044-10-27,technology,accessories,accessories model 5,961.03,6,0.2,90.76
ord-19065,cust-2926,amy brown,home office,west,2044-10-26,2044-10-28,technology,copiers,copiers model 1,763.81,6,0.5,32.44
ord-19066,cust-7944,kurt boyd,corporate,west,2044-10-27,2044-10-29,technology,copiers,copiers model 2,66.18,6,0.3,2.96
ord-19067,cust-3220,cesar jones,consumer,central,2044-10-28,2044-10-30,technology,copiers,copiers model 3,1737.14,7,0.2,83.13
ord-19068,cust-5400,laura wright,corporate,east,2044-10-29,2044-10-31,technology,copiers,copiers model 4,1239.54,7,0.3,18.8
ord-19069,cust-7352,gary boyd,consumer,west,2044-10-30,2044-11-01,technology,copiers,copiers model 5,420.72,6,0.1,8.3
ord-19070,cust-2698,bryan johnson,home office,central,2044-10-31,2044-11-02,technology,machines,machines model 1,1795.4,1,0.0,71.53
ord-19071,cust-3128,rebecca curry,corporate,west,2044-11-01,2044-11-03,technology,machines,machines model 2,546.12,7,0.0,15.15
ord-19072,cust-2332,scott martinez,consumer,south,2044-11-02,2044-11-04,technology,machines,machines model 3,1460.18,2,0.5,89.57
ord-19073,cust-7775,joseph raymond,consumer,central,2044-11-03,2044-11-05,technology,machines,machines model 4,1536.73,5,0.5,196.47
ord-19074,cust-1527,lauren hanson,corporate,south,2044-11-04,2044-11-06,technology,machines,machines model 5,1610.53,2,0.0,-84.11
ord-19075,cust-4580,diamond banks,corporate,central,2044-11-05,2044-11-07,furniture,bookcases,bookcases model 1,1570.31,3,0.0,208.11
ord-19076,cust-2925,robert castillo,home office,east,2044-11-06,2044-11-08,furniture,bookcases,bookcases model 2,1445.71,9,0.0,106.29
ord-19077,cust-8821,sandra ward,home office,east,2044-11-07,2044-11-09,furniture,bookcases,bookcases model 3,1169.42,4,0.5,95.19
ord-19078,cust-4243,jennifer carroll,consumer,west,2044-11-08,2044-11-10,furniture,bookcases,bookcases model 4,1027.4,1,0.1,80.91
ord-19079,cust-5364,kevin potter,home office,west,2044-11-09,2044-11-11,furniture,bookcases,bookcases model 5,194.52,7,0.3,6.85
ord-19080,cust-1744,dr. zachary cook,corporate,east,2044-11-10,2044-11-12,furniture,chairs,chairs model 1,49.02,6,0.0,-2.14
ord-19081,cust-3615,kristen collins,home office,south,2044-11-11,2044-11-13,furniture,chairs,chairs model 2,244.35,3,0.5,32.7
ord-19082,cust-9766,bethany carter,consumer,central,2044-11-12,2044-11-14,furniture,chairs,chairs model 3,1381.07,3,0.5,77.92
ord-19083,cust-3750,dawn ward,home office,central,2044-11-13,2044-11-15,furniture,chairs,chairs model 4,75.77,5,0.2,12.52
ord-19084,cust-2546,jennifer simon,consumer,west,2044-11-14,2044-11-16,furniture,chairs,chairs model 5,970.39,3,0.5,57.88
ord-19085,cust-9636,james carr,consumer,central,2044-11-15,2044-11-17,furniture,tables,tables model 1,400.37,8,0.5,52.25
ord-19086,cust-5721,cynthia gomez,corporate,central,2044-11-16,2044-11-18,furniture,tables,tables model 2,347.16,9,0.2,14.04
ord-19087,cust-6705,kelly reed,consumer,east,2044-11-17,2044-11-19,furniture,tables,tables model 3,587.47,4,0.1,23.89
ord-19088,cust-5636,mark herrera,corporate,west,2044-11-18,2044-11-20,furniture,tables,tables model 4,1202.8,3,0.0,-40.59
ord-19089,cust-9402,joy hicks,consumer,west,2044-11-19,2044-11-21,furniture,tables,tables model 5,756.32,8,0.0,13.85
ord-19090,cust-7695,debra walton,consumer,east,2044-11-20,2044-11-22,office supplies,binders,binders model 1,709.97,2,0.3,-25.27
ord-19091,cust-4454,mrs. janet hamilton,corporate,west,2044-11-21,2044-11-23,office supplies,binders,binders model 2,451.08,5,0.0,56.03
ord-19092,cust-5239,greg wilson,corporate,south,2044-11-22,2044-11-24,office supplies,binders,binders model 3,952.12,9,0.3,83.91
ord-19093,cust-1290,lisa miller,home office,central,2044-11-23,2044-11-25,office supplies,binders,binders model 4,1570.88,1,0.5,187.15
ord-19094,cust-7117,debbie anderson,consumer,west,2044-11-24,2044-11-26,office supplies,binders,binders model 5,769.5,9,0.0,120.21
ord-19095,cust-7989,scott johnson,corporate,east,2044-11-25,2044-11-27,office supplies,pens,pens model 1,288.15,2,0.1,14.06
ord-19096,cust-2971,kristy patrick,home office,east,2044-11-26,2044-11-28,office supplies,pens,pens model 2,1149.26,1,0.5,56.08
ord-19097,cust-4189,matthew anderson,consumer,central,2044-11-27,2044-11-29,office supplies,pens,pens model 3,1630.24,2,0.3,220.08
ord-19098,cust-6893,christopher hickman,consumer,central,2044-11-28,2044-11-30,office supplies,pens,pens model 4,1162.46,6,0.2,-31.72
ord-19099,cust-9460,joseph reid,consumer,west,2044-11-29,2044-12-01,office supplies,pens,pens model 5,96.18,3,0.3,5.9
ord-19100,cust-7088,amy wright,home office,central,2044-11-30,2044-12-02,office supplies,paper,paper model 1,1042.99,8,0.0,-52.11
ord-19101,cust-4260,eric ford,consumer,central,2044-12-01,2044-12-03,office supplies,paper,paper model 2,433.56,5,0.3,22.85
ord-19102,cust-3452,bethany johnson,corporate,east,2044-12-02,2044-12-04,office supplies,paper,paper model 3,985.54,5,0.0,99.63
ord-19103,cust-2028,michelle kennedy,home office,east,2044-12-03,2044-12-05,office supplies,paper,paper model 4,658.48,3,0.1,19.03
ord-19104,cust-5226,monica wilkins md,consumer,south,2044-12-04,2044-12-06,office supplies,paper,paper model 5,435.3,3,0.0,38.34
ord-19105,cust-2324,lauren rivera,consumer,south,2044-12-05,2044-12-07,office supplies,labels,labels model 1,611.45,6,0.2,54.02
ord-19106,cust-4748,cassandra shields,corporate,south,2044-12-06,2044-12-08,office supplies,labels,labels model 2,230.69,1,0.2,0.94
ord-19107,cust-3385,charles schroeder,home office,central,2044-12-07,2044-12-09,office supplies,labels,labels model 3,1394.8,9,0.1,214.77
ord-19108,cust-4900,jeremiah marshall,consumer,east,2044-12-08,2044-12-10,office supplies,labels,labels model 4,461.99,6,0.5,29.28
ord-19109,cust-7371,alyssa horton,consumer,west,2044-12-09,2044-12-11,office supplies,labels,labels model 5,243.4,9,0.0,27.6
ord-19110,cust-9700,benjamin johnson,home office,west,2044-12-10,2044-12-12,technology,phones,phones model 1,1583.73,9,0.2,83.99
ord-19111,cust-3248,andrea butler,corporate,west,2044-12-11,2044-12-13,technology,phones,phones model 2,52.87,3,0.0,-0.24
ord-19112,cust-4112,julian watkins,consumer,east,2044-12-12,2044-12-14,technology,phones,phones model 3,1023.49,9,0.0,114.09
ord-19113,cust-8523,jessica crane,consumer,central,2044-12-13,2044-12-15,technology,phones,phones model 4,815.13,6,0.5,-41.61
ord-19114,cust-7773,tara jones,consumer,south,2044-12-14,2044-12-16,technology,phones,phones model 5,496.15,8,0.5,23.97
ord-19115,cust-3320,anthony williams,corporate,south,2044-12-15,2044-12-17,technology,accessories,accessories model 1,800.12,9,0.5,-7.95
ord-19116,cust-5313,sarah sanford,consumer,central,2044-12-16,2044-12-18,technology,accessories,accessories model 2,460.09,4,0.0,16.24
ord-19117,cust-9663,lisa russell,home office,central,2044-12-17,2044-12-19,technology,accessories,accessories model 3,256.25,2,0.2,35.06
ord-19118,cust-7383,angela stephens,corporate,east,2044-12-18,2044-12-20,technology,accessories,accessories model 4,863.77,8,0.1,15.11
ord-19119,cust-8139,danielle anderson,consumer,central,2044-12-19,2044-12-21,technology,accessories,accessories model 5,1781.07,1,0.0,181.4
ord-19120,cust-5839,jenna friedman,consumer,south,2044-12-20,2044-12-22,technology,copiers,copiers model 1,1185.54,7,0.5,64.18
ord-19121,cust-2487,cassandra dunn,corporate,south,2044-12-21,2044-12-23,technology,copiers,copiers model 2,1122.91,2,0.2,9.58
ord-19122,cust-1104,jessica bridges,home office,west,2044-12-22,2044-12-24,technology,copiers,copiers model 3,1345.77,4,0.2,77.66
ord-19123,cust-1385,jennifer stanley,corporate,central,2044-12-23,2044-12-25,technology,copiers,copiers model 4,905.33,8,0.1,74.33
ord-19124,cust-7586,brandi anderson,home office,south,2044-12-24,2044-12-26,technology,copiers,copiers model 5,1702.8,4,0.2,-103.53
ord-19125,cust-7406,ashlee fitzgerald,corporate,central,2044-12-25,2044-12-27,technology,machines,machines model 1,655.99,9,0.2,-4.96
ord-19126,cust-3323,felicia scott,consumer,central,2044-12-26,2044-12-28,technology,machines,machines model 2,662.92,4,0.3,52.27
ord-19127,cust-7371,david valencia,home office,east,2044-12-27,2044-12-29,technology,machines,machines model 3,480.18,9,0.2,56.39
ord-19128,cust-6237,brandon moreno,consumer,south,2044-12-28,2044-12-30,technology,machines,machines model 4,182.72,4,0.2,5.09
ord-19129,cust-1865,james ford,consumer,central,2044-12-29,2044-12-31,technology,machines,machines model 5,656.43,9,0.3,41.79
ord-19130,cust-5924,tom roberts,corporate,east,2044-12-30,2045-01-01,furniture,bookcases,bookcases model 1,1664.18,4,0.5,154.09
ord-19131,cust-8369,kimberly colon,corporate,south,2044-12-31,2045-01-02,furniture,bookcases,bookcases model 2,1568.11,8,0.5,-95.6
ord-19132,cust-4820,rachel williams dds,consumer,south,2045-01-01,2045-01-03,furniture,bookcases,bookcases model 3,1823.74,3,0.3,76.15
ord-19133,cust-3668,sandra jordan,consumer,west,2045-01-02,2045-01-04,furniture,bookcases,bookcases model 4,1177.33,9,0.0,62.74
ord-19134,cust-4983,adam moran,corporate,east,2045-01-03,2045-01-05,furniture,bookcases,bookcases model 5,429.35,1,0.1,3.29
ord-19135,cust-6862,phillip mcguire,home office,central,2045-01-04,2045-01-06,furniture,chairs,chairs model 1,562.93,1,0.5,-21.31
ord-19136,cust-9980,troy mcclure,home office,central,2045-01-05,2045-01-07,furniture,chairs,chairs model 2,451.17,1,0.5,-5.56
ord-19137,cust-9299,andrea nguyen,corporate,south,2045-01-06,2045-01-08,furniture,chairs,chairs model 3,121.35,6,0.2,3.98
ord-19138,cust-5713,christine black,corporate,central,2045-01-07,2045-01-09,furniture,chairs,chairs model 4,998.82,8,0.0,30.66
ord-19139,cust-5106,christopher ryan,corporate,west,2045-01-08,2045-01-10,furniture,chairs,chairs model 5,1436.16,5,0.3,161.37
ord-19140,cust-1246,roger watkins,home office,west,2045-01-09,2045-01-11,furniture,tables,tables model 1,1462.27,7,0.1,130.58
ord-19141,cust-4230,stephanie wilson,corporate,south,2045-01-10,2045-01-12,furniture,tables,tables model 2,1543.45,6,0.5,-3.78
ord-19142,cust-7874,ryan little,consumer,south,2045-01-11,2045-01-13,furniture,tables,tables model 3,227.0,1,0.0,22.21
ord-19143,cust-3001,omar burnett,consumer,west,2045-01-12,2045-01-14,furniture,tables,tables model 4,814.91,3,0.2,50.05
ord-19144,cust-6500,andrea smith,home office,west,2045-01-13,2045-01-15,furniture,tables,tables model 5,1333.34,8,0.1,-103.92
ord-19145,cust-4904,gabriella jackson,corporate,west,2045-01-14,2045-01-16,office supplies,binders,binders model 1,313.56,3,0.0,46.61
ord-19146,cust-1927,andrew goodwin,home office,central,2045-01-15,2045-01-17,office supplies,binders,binders model 2,1019.01,5,0.5,72.76
ord-19147,cust-8686,mary smith,corporate,east,2045-01-16,2045-01-18,office supplies,binders,binders model 3,685.96,1,0.2,-16.68
ord-19148,cust-2992,alyssa pham,corporate,south,2045-01-17,2045-01-19,office supplies,binders,binders model 4,1043.16,1,0.1,63.47
ord-19149,cust-8302,joan graham,home office,central,2045-01-18,2045-01-20,office supplies,binders,binders model 5,1861.75,9,0.3,121.95
ord-19150,cust-2251,christopher chang,corporate,east,2045-01-19,2045-01-21,office supplies,pens,pens model 1,1206.38,3,0.2,-183.03
ord-19151,cust-6543,elizabeth hartman,corporate,south,2045-01-20,2045-01-22,office supplies,pens,pens model 2,1297.72,8,0.3,151.22
ord-19152,cust-7989,laura jarvis,corporate,east,2045-01-21,2045-01-23,office supplies,pens,pens model 3,83.64,9,0.2,3.33
ord-19153,cust-2608,victor whitaker,corporate,central,2045-01-22,2045-01-24,office supplies,pens,pens model 4,1111.24,7,0.5,118.59
ord-19154,cust-3260,sarah perry,consumer,south,2045-01-23,2045-01-25,office supplies,pens,pens model 5,285.19,3,0.5,15.88
ord-19155,cust-9557,debbie andrews,home office,east,2045-01-24,2045-01-26,office supplies,paper,paper model 1,1456.19,6,0.0,121.21
ord-19156,cust-3694,david martin,home office,east,2045-01-25,2045-01-27,office supplies,paper,paper model 2,1341.02,7,0.5,27.79
ord-19157,cust-7786,chad jackson,home office,west,2045-01-26,2045-01-28,office supplies,paper,paper model 3,325.7,9,0.2,-5.37
ord-19158,cust-3539,samuel sanchez,corporate,central,2045-01-27,2045-01-29,office supplies,paper,paper model 4,687.14,4,0.2,6.05
ord-19159,cust-2367,rebecca howell,consumer,east,2045-01-28,2045-01-30,office supplies,paper,paper model 5,1261.07,4,0.2,113.67
ord-19160,cust-2296,jacob benson,home office,west,2045-01-29,2045-01-31,office supplies,labels,labels model 1,696.14,3,0.5,-12.05
ord-19161,cust-5199,chris watson,consumer,west,2045-01-30,2045-02-01,office supplies,labels,labels model 2,431.44,9,0.5,28.59
ord-19162,cust-3303,morgan berry,corporate,central,2045-01-31,2045-02-02,office supplies,labels,labels model 3,380.62,6,0.1,-7.97
ord-19163,cust-8169,andrew holt,home office,south,2045-02-01,2045-02-03,office supplies,labels,labels model 4,966.02,9,0.2,65.95
ord-19164,cust-3929,paul adams,corporate,east,2045-02-02,2045-02-04,office supplies,labels,labels model 5,732.11,4,0.1,-26.73
ord-19165,cust-2885,makayla chan,corporate,west,2045-02-03,2045-02-05,technology,phones,phones model 1,665.01,3,0.2,-13.71
ord-19166,cust-4485,joshua wallace,corporate,west,2045-02-04,2045-02-06,technology,phones,phones model 2,1949.02,5,0.5,69.37
ord-19167,cust-5786,michelle wright,consumer,west,2045-02-05,2045-02-07,technology,phones,phones model 3,1037.82,9,0.0,-10.08
ord-19168,cust-8461,richard lee,home office,west,2045-02-06,2045-02-08,technology,phones,phones model 4,1053.18,6,0.2,98.36
ord-19169,cust-9988,michelle mueller,corporate,south,2045-02-07,2045-02-09,technology,phones,phones model 5,1631.13,1,0.2,2.82
ord-19170,cust-3115,aaron cisneros,corporate,east,2045-02-08,2045-02-10,technology,accessories,accessories model 1,1027.66,9,0.3,102.85
ord-19171,cust-8864,omar pierce,home office,central,2045-02-09,2045-02-11,technology,accessories,accessories model 2,85.63,8,0.5,9.05
ord-19172,cust-3378,crystal meyer,home office,east,2045-02-10,2045-02-12,technology,accessories,accessories model 3,1558.83,4,0.1,145.32
ord-19173,cust-4027,mark davis,corporate,east,2045-02-11,2045-02-13,technology,accessories,accessories model 4,1460.1,8,0.2,70.71
ord-19174,cust-8677,wendy mora,corporate,west,2045-02-12,2045-02-14,technology,accessories,accessories model 5,807.24,1,0.2,-39.99
ord-19175,cust-2479,lauren barrett,consumer,east,2045-02-13,2045-02-15,technology,copiers,copiers model 1,134.44,3,0.3,12.9
ord-19176,cust-6545,ashley phillips,consumer,south,2045-02-14,2045-02-16,technology,copiers,copiers model 2,304.81,7,0.1,-9.42
ord-19177,cust-5558,brian hill,corporate,west,2045-02-15,2045-02-17,technology,copiers,copiers model 3,1838.61,1,0.0,73.07
ord-19178,cust-2843,christopher singh,consumer,south,2045-02-16,2045-02-18,technology,copiers,copiers model 4,1267.4,5,0.3,119.25
ord-19179,cust-6201,ryan mullins,consumer,central,2045-02-17,2045-02-19,technology,copiers,copiers model 5,1604.77,3,0.1,139.11
