Order ID,Customer ID,Customer Name,Segment,Region,Order Date,Ship Date,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-17524,CUST-4281,Steven Martin,Corporate,West,2040-08-07,2040-08-09,Technology,Accessories,Accessories Model 5,198.81,3,0.3,30.99
ORD-17525,CUST-8089,Edward Hernandez,Home Office,East,2040-08-08,2040-08-10,Technology,Copiers,Copiers Model 1,544.33,7,0.5,23.04
ORD-17526,CUST-5231,Dustin Dudley,Consumer,South,2040-08-09,2040-08-11,Technology,Copiers,Copiers Model 2,489.15,2,0.2,28.53
ORD-17527,CUST-1937,Deborah Stanley,Home Office,East,2040-08-10,2040-08-12,Technology,Copiers,Copiers Model 3,1122.14,5,0.3,69.87
ORD-17528,CUST-1911,Shawn Taylor,Consumer,West,2040-08-11,2040-08-13,Technology,Copiers,Copiers Model 4,405.85,4,0.3,30.4
ORD-17529,CUST-8727,Daniel Costa,Home Office,East,2040-08-12,2040-08-14,Technology,Copiers,Copiers Model 5,1248.01,3,0.5,22.64
ORD-17530,CUST-1311,James Barr MD,Corporate,South,2040-08-13,2040-08-15,Technology,Machines,Machines Model 1,1752.16,3,0.5,57.67
ORD-17531,CUST-8467,Christopher Castillo,Consumer,West,2040-08-14,2040-08-16,Technology,Machines,Machines Model 2,1633.42,1,0.1,123.33
ORD-17532,CUST-8954,Colleen Harris,Consumer,East,2040-08-15,2040-08-17,Technology,Machines,Machines Model 3,1449.76,3,0.3,31.47
ORD-17533,CUST-3638,Angela Rose,Home Office,East,2040-08-16,2040-08-18,Technology,Machines,Machines Model 4,228.8,9,0.1,4.76
ORD-17534,CUST-3080,Richard Johnson,Home Office,South,2040-08-17,2040-08-19,Technology,Machines,Machines Model 5,488.67,7,0.3,4.88
ORD-17535,CUST-2183,Mark Lindsey,Consumer,Central,2040-08-18,2040-08-20,Furniture,Bookcases,Bookcases Model 1,671.7,8,0.0,36.43
ORD-17536,CUST-3074,Steven Parker,Corporate,East,2040-08-19,2040-08-21,Furniture,Bookcases,Bookcases Model 2,1324.12,7,0.0,65.04
ORD-17537,CUST-8960,Emily Soto,Home Office,East,2040-08-20,2040-08-22,Furniture,Bookcases,Bookcases Model 3,610.09,8,0.0,45.13
ORD-17538,CUST-1698,Kimberly Barr,Home Office,West,2040-08-21,2040-08-23,Furniture,Bookcases,Bookcases Model 4,57.22,5,0.2,4.02
ORD-17539,CUST-1161,Ashley Yoder,Consumer,East,2040-08-22,2040-08-24,Furniture,Bookcases,Bookcases Model 5,1550.23,2,0.2,48.41
ORD-17540,CUST-3759,Blake Norman,Corporate,East,2040-08-23,2040-08-25,Furniture,Chairs,Chairs Model 1,1793.48,5,0.5,65.79
ORD-17541,CUST-6454,Tracy Bowman,Consumer,East,2040-08-24,2040-08-26,Furniture,Chairs,Chairs Model 2,1394.11,4,0.3,137.4
ORD-17542,CUST-5024,Katie Roman,Consumer,South,2040-08-25,2040-08-27,Furniture,Chairs,Chairs Model 3,674.88,5,0.3,63.45
ORD-17543,CUST-8356,Jessica Welch,Home Office,Central,2040-08-26,2040-08-28,Furniture,Chairs,Chairs Model 4,1295.63,7,0.2,111.57
ORD-17544,CUST-2241,Brian Davis,Corporate,East,2040-08-27,2040-08-29,Furniture,Chairs,Chairs Model 5,1437.75,9,0.5,135.57
ORD-17545,CUST-7457,Sarah Sandoval,Consumer,Central,2040-08-28,2040-08-30,Furniture,Tables,Tables Model 1,327.21,9,0.5,21.69
ORD-17546,CUST-3401,Yolanda Pham,Consumer,South,2040-08-29,2040-08-31,Furniture,Tables,Tables Model 2,1682.73,4,0.0,54.99
ORD-17547,CUST-7129,Amanda Boyer,Corporate,West,2040-08-30,2040-09-01,Furniture,Tables,Tables Model 3,1484.03,1,0.1,-24.64
ORD-17548,CUST-7017,Amy Roberts,Home Office,West,2040-08-31,2040-09-02,Furniture,Tables,Tables Model 4,1048.41,2,0.1,87.45
ORD-17549,CUST-9189,Charles Byrd,Consumer,West,2040-09-01,2040-09-03,Furniture,Tables,Tables Model 5,270.69,1,0.5,24.78
ORD-17550,CUST-3371,Patricia York,Home Office,South,2040-09-02,2040-09-04,Office Supplies,Binders,Binders Model 1,1650.34,5,0.0,138.84
ORD-17551,CUST-3011,Daniel Duffy,Home Office,Central,2040-09-03,2040-09-05,Office Supplies,Binders,Binders Model 2,709.66,2,0.1,46.11
ORD-17552,CUST-6015,Melissa White,Home Office,South,2040-09-04,2040-09-06,Office Supplies,Binders,Binders Model 3,368.63,5,0.0,19.69
ORD-17553,CUST-8289,David Klein,Corporate,West,2040-09-05,2040-09-07,Office Supplies,Binders,Binders Model 4,1984.27,6,0.3,130.97
ORD-17554,CUST-5757,James Nguyen,Corporate,West,2040-09-06,2040-09-08,Office Supplies,Binders,Binders Model 5,1224.8,1,0.5,130.46
ORD-17555,CUST-4131,Christine Nelson,Home Office,Central,2040-09-07,2040-09-09,Office Supplies,Pens,Pens Model 1,1587.63,5,0.2,101.15
ORD-17556,CUST-1533,Karen Shelton,Corporate,West,2040-09-08,2040-09-10,Office Supplies,Pens,Pens Model 2,281.8,7,0.5,12.35
ORD-17557,CUST-2555,Laura Roberts,Consumer,South,2040-09-09,2040-09-11,Office Supplies,Pens,Pens Model 3,1240.64,2,0.1,34.97
ORD-17558,CUST-4698,Emily Fuentes,Home Office,West,2040-09-10,2040-09-12,Office Supplies,Pens,Pens Model 4,1470.79,5,0.3,81.82
ORD-17559,CUST-3180,Michael Johnson,Home Office,South,2040-09-11,2040-09-13,Office Supplies,Pens,Pens Model 5,559.22,8,0.1,28.3
ORD-17560,CUST-2109,Anna Gomez,Home Office,South,2040-09-12,2040-09-14,Office Supplies,Paper,Paper Model 1,307.82,3,0.1,27.54
ORD-17561,CUST-9342,Rebecca Mcmahon,Consumer,East,2040-09-13,2040-09-15,Office Supplies,Paper,Paper Model 2,1517.23,6,0.2,29.64
ORD-17562,CUST-8689,John Dunn,Corporate,South,2040-09-14,2040-09-16,Office Supplies,Paper,Paper Model 3,549.9,8,0.1,57.27
ORD-17563,CUST-5602,Nicholas Kim,Consumer,South,2040-09-15,2040-09-17,Office Supplies,Paper,Paper Model 4,1182.51,4,0.3,25.97
ORD-17564,CUST-5230,Gabriel Everett,Home Office,West,2040-09-16,2040-09-18,Office Supplies,Paper,Paper Model 5,1560.43,1,0.5,-40.37
ORD-17565,CUST-2639,Christopher Jackson,Consumer,West,2040-09-17,2040-09-19,Office Supplies,Labels,Labels Model 1,250.03,1,0.5,-1.6
ORD-17566,CUST-2453,Bryce Le,Home Office,West,2040-09-18,2040-09-20,Office Supplies,Labels,Labels Model 2,1064.63,6,0.3,80.34
ORD-17567,CUST-1306,Courtney Richardson,Corporate,East,2040-09-19,2040-09-21,Office Supplies,Labels,Labels Model 3,1531.55,2,0.2,219.55
ORD-17568,CUST-3809,Thomas Mckee,Corporate,West,2040-09-20,2040-09-22,Office Supplies,Labels,Labels Model 4,304.66,9,0.1,56.27
ORD-17569,CUST-6859,Stephanie Ross,Home Office,West,2040-09-21,2040-09-23,Office Supplies,Labels,Labels Model 5,128.98,3,0.3,-0.88
ORD-17570,CUST-9156,Lisa Gray,Home Office,East,2040-09-22,2040-09-24,Technology,Phones,Phones Model 1,677.85,6,0.3,17.93
ORD-17571,CUST-7498,Kenneth Graves,Corporate,South,2040-09-23,2040-09-25,Technology,Phones,Phones Model 2,1665.87,4,0.0,76.87
ORD-17572,CUST-1615,Christopher Stafford MD,Corporate,Central,2040-09-24,2040-09-26,Technology,Phones,Phones Model 3,454.33,8,0.2,3.43
ORD-17573,CUST-4628,David Jackson,Home Office,East,2040-09-25,2040-09-27,Technology,Phones,Phones Model 4,527.91,4,0.1,39.37
ORD-17574,CUST-9610,Warren Smith,Corporate,West,2040-09-26,2040-09-28,Technology,Phones,Phones Model 5,118.95,8,0.0,8.89
ORD-17575,CUST-1391,Gabrielle Cole,Consumer,South,2040-09-27,2040-09-29,Technology,Accessories,Accessories Model 1,522.56,2,0.5,47.72
ORD-17576,CUST-9210,Justin Cooper,Home Office,West,2040-09-28,2040-09-30,Technology,Accessories,Accessories Model 2,1084.81,2,0.2,78.91
ORD-17577,CUST-9436,Jonathan Richardson,Consumer,South,2040-09-29,2040-10-01,Technology,Accessories,Accessories Model 3,1627.03,5,0.2,224.1
ORD-17578,CUST-3395,Cathy Hardy,Consumer,Central,2040-09-30,2040-10-02,Technology,Accessories,Accessories Model 4,367.74,3,0.5,35.37
ORD-17579,CUST-7027,Dr. Jennifer Webb,Consumer,East,2040-10-01,2040-10-03,Technology,Accessories,Accessories Model 5,582.29,7,0.0,23.7
ORD-17580,CUST-2665,Debbie King,Home Office,Central,2040-10-02,2040-10-04,Technology,Copiers,Copiers Model 1,560.03,4,0.2,32.47
ORD-17581,CUST-4332,Katherine Gray,Consumer,South,2040-10-03,2040-10-05,Technology,Copiers,Copiers Model 2,1147.58,1,0.3,8.58
ORD-17582,CUST-4814,Olivia Davis,Corporate,Central,2040-10-04,2040-10-06,Technology,Copiers,Copiers Model 3,1089.5,5,0.0,0.02
ORD-17583,CUST-7699,Ryan Mcmillan,Home Office,South,2040-10-05,2040-10-07,Technology,Copiers,Copiers Model 4,747.08,3,0.1,97.78
ORD-17584,CUST-3755,Peter Haney,Corporate,South,2040-10-06,2040-10-08,Technology,Copiers,Copiers Model 5,1782.09,9,0.0,181.95
ORD-17585,CUST-7363,Kathleen Delgado,Home Office,East,2040-10-07,2040-10-09,Technology,Machines,Machines Model 1,1523.39,3,0.0,121.06
ORD-17586,CUST-3023,Lori Wilson,Corporate,South,2040-10-08,2040-10-10,Technology,Machines,Machines Model 2,1048.55,2,0.1,7.97
ORD-17587,CUST-1374,Michael Young,Home Office,East,2040-10-09,2040-10-11,Technology,Machines,Machines Model 3,1204.08,9,0.5,35.0
ORD-17588,CUST-1433,Brooke Lynch,Corporate,West,2040-10-10,2040-10-12,Technology,Machines,Machines Model 4,601.34,5,0.3,39.32
ORD-17589,CUST-1356,Amanda Doyle,Consumer,East,2040-10-11,2040-10-13,Technology,Machines,Machines Model 5,1949.87,9,0.5,118.36
ORD-17590,CUST-5726,Nicole Cannon,Corporate,West,2040-10-12,2040-10-14,Furniture,Bookcases,Bookcases Model 1,599.74,1,0.3,-18.31
ORD-17591,CUST-7747,Craig Walton,Home Office,West,2040-10-13,2040-10-15,Furniture,Bookcases,Bookcases Model 2,1265.3,3,0.0,40.56
ORD-17592,CUST-7088,Robert Nguyen,Corporate,West,2040-10-14,2040-10-16,Furniture,Bookcases,Bookcases Model 3,1658.09,5,0.3,124.23
ORD-17593,CUST-7024,Philip Martinez,Corporate,West,2040-10-15,2040-10-17,Furniture,Bookcases,Bookcases Model 4,1962.94,4,0.0,193.62
ORD-17594,CUST-5591,Joanna Mitchell,Home Office,West,2040-10-16,2040-10-18,Furniture,Bookcases,Bookcases Model 5,1494.84,6,0.3,4.04
ORD-17595,CUST-9126,Robert Johnson,Home Office,Central,2040-10-17,2040-10-19,Furniture,Chairs,Chairs Model 1,116.03,6,0.0,7.27
ORD-17596,CUST-9227,David White,Corporate,West,2040-10-18,2040-10-20,Furniture,Chairs,Chairs Model 2,398.35,8,0.2,32.42
ORD-17597,CUST-6116,Janice Watts,Corporate,West,2040-10-19,2040-10-21,Furniture,Chairs,Chairs Model 3,1266.71,1,0.0,71.31
ORD-17598,CUST-1754,Kimberly Johnson,Consumer,Central,2040-10-20,2040-10-22,Furniture,Chairs,Chairs Model 4,338.06,9,0.2,9.08
ORD-17599,CUST-7993,Jennifer Wheeler,Home Office,East,2040-10-21,2040-10-23,Furniture,Chairs,Chairs Model 5,1114.26,8,0.2,131.66
ORD-17600,CUST-5003,Pamela Cook,Consumer,East,2040-10-22,2040-10-24,Furniture,Tables,Tables Model 1,1445.94,3,0.0,45.9
ORD-17601,CUST-6567,Lisa Cox,Consumer,East,2040-10-23,2040-10-25,Furniture,Tables,Tables Model 2,1493.34,8,0.3,27.36
ORD-17602,CUST-3108,Lisa Evans,Home Office,Central,2040-10-24,2040-10-26,Furniture,Tables,Tables Model 3,935.3,8,0.5,95.06
ORD-17603,CUST-8140,Pamela Price,Home Office,West,2040-10-25,2040-10-27,Furniture,Tables,Tables Model 4,181.01,5,0.0,13.24
ORD-17604,CUST-5094,Rachel Mcdonald,Corporate,South,2040-10-26,2040-10-28,Furniture,Tables,Tables Model 5,798.6,4,0.5,58.35
ORD-17605,CUST-9493,Sarah Cruz,Home Office,East,2040-10-27,2040-10-29,Office Supplies,Binders,Binders Model 1,501.8,4,0.3,-31.21
ORD-17606,CUST-7178,Richard Walton Jr.,Home Office,Central,2040-10-28,2040-10-30,Office Supplies,Binders,Binders Model 2,1685.76,6,0.1,244.08
ORD-17607,CUST-5231,Sandy Shaffer,Corporate,East,2040-10-29,2040-10-31,Office Supplies,Binders,Binders Model 3,1855.49,7,0.0,25.91
ORD-17608,CUST-1994,Mark Davis,Consumer,Central,2040-10-30,2040-11-01,Office Supplies,Binders,Binders Model 4,1795.8,1,0.2,100.11
ORD-17609,CUST-7716,Taylor Moody,Home Office,East,2040-10-31,2040-11-02,Office Supplies,Binders,Binders Model 5,939.45,5,0.2,20.64
ORD-17610,CUST-5716,Alexandria Guerrero,Consumer,West,2040-11-01,2040-11-03,Office Supplies,Pens,Pens Model 1,644.33,1,0.2,7.49
ORD-17611,CUST-2756,Mary Gonzalez,Home Office,East,2040-11-02,2040-11-04,Office Supplies,Pens,Pens Model 2,1636.65,9,0.5,-23.32
ORD-17612,CUST-3131,Miguel Medina,Home Office,Central,2040-11-03,2040-11-05,Office Supplies,Pens,Pens Model 3,940.95,8,0.2,53.19
ORD-17613,CUST-6471,Christine Davis,Consumer,Central,2040-11-04,2040-11-06,Office Supplies,Pens,Pens Model 4,1493.66,9,0.5,197.93
ORD-17614,CUST-7668,Sean Richards,Corporate,West,2040-11-05,2040-11-07,Office Supplies,Pens,Pens Model 5,652.99,2,0.1,41.22
ORD-17615,CUST-7009,Vanessa Walker,Consumer,South,2040-11-06,2040-11-08,Office Supplies,Paper,Paper Model 1,1812.89,5,0.0,26.06
ORD-17616,CUST-2438,Kurt Clayton,Home Office,West,2040-11-07,2040-11-09,Office Supplies,Paper,Paper Model 2,1869.02,8,0.0,67.74
ORD-17617,CUST-3955,Patrick Clark,Corporate,West,2040-11-08,2040-11-10,Office Supplies,Paper,Paper Model 3,443.31,3,0.2,49.03
ORD-17618,CUST-5519,Garrett Bowman,Consumer,West,2040-11-09,2040-11-11,Office Supplies,Paper,Paper Model 4,1077.67,2,0.5,-33.24
ORD-17619,CUST-9815,Marcus Woods,Consumer,East,2040-11-10,2040-11-12,Office Supplies,Paper,Paper Model 5,1379.01,8,0.3,58.5
ORD-17620,CUST-6800,Margaret Freeman,Consumer,South,2040-11-11,2040-11-13,Office Supplies,Labels,Labels Model 1,536.6,3,0.0,17.49
ORD-17621,CUST-3114,Michael Fisher,Corporate,West,2040-11-12,2040-11-14,Office Supplies,Labels,Labels Model 2,354.29,8,0.0,-4.47
ORD-17622,CUST-7729,Paul Hicks,Consumer,South,2040-11-13,2040-11-15,Office Supplies,Labels,Labels Model 3,447.59,3,0.2,26.55
ORD-17623,CUST-8517,Margaret Price,Home Office,Central,2040-11-14,2040-11-16,Office Supplies,Labels,Labels Model 4,1677.16,9,0.1,64.83
ORD-17624,CUST-4232,Daniel Oconnor,Consumer,West,2040-11-15,2040-11-17,Office Supplies,Labels,Labels Model 5,639.93,9,0.1,86.11
ORD-17625,CUST-7992,Aaron Bryant,Corporate,Central,2040-11-16,2040-11-18,Technology,Phones,Phones Model 1,1005.19,3,0.5,12.48
ORD-17626,CUST-1244,Jessica Jackson,Corporate,South,2040-11-17,2040-11-19,Technology,Phones,Phones Model 2,47.57,3,0.5,1.53
ORD-17627,CUST-9838,Donald Parker,Consumer,East,2040-11-18,2040-11-20,Technology,Phones,Phones Model 3,502.55,3,0.1,-29.22
ORD-17628,CUST-1524,Gary Elliott,Corporate,Central,2040-11-19,2040-11-21,Technology,Phones,Phones Model 4,1052.63,2,0.5,33.99
ORD-17629,CUST-8568,Debra Mcneil,Consumer,East,2040-11-20,2040-11-22,Technology,Phones,Phones Model 5,700.49,4,0.0,103.66
ORD-17630,CUST-5103,Paige Chavez,Home Office,West,2040-11-21,2040-11-23,Technology,Accessories,Accessories Model 1,1760.5,1,0.0,93.59
ORD-17631,CUST-9944,Martha Carr,Home Office,Central,2040-11-22,2040-11-24,Technology,Accessories,Accessories Model 2,1082.22,8,0.3,104.64
ORD-17632,CUST-1342,Laurie Dunn,Corporate,South,2040-11-23,2040-11-25,Technology,Accessories,Accessories Model 3,1483.06,8,0.2,-83.14
ORD-17633,CUST-4987,Kelli Carter,Consumer,South,2040-11-24,2040-11-26,Technology,Accessories,Accessories Model 4,1236.24,9,0.5,47.66
ORD-17634,CUST-5205,Andrew Bishop,Home Office,South,2040-11-25,2040-11-27,Technology,Accessories,Accessories Model 5,1946.25,6,0.0,85.09
ORD-17635,CUST-3564,Matthew Singleton,Consumer,Central,2040-11-26,2040-11-28,Technology,Copiers,Copiers Model 1,948.74,7,0.2,34.79
ORD-17636,CUST-3230,Shirley White,Home Office,East,2040-11-27,2040-11-29,Technology,Copiers,Copiers Model 2,519.34,4,0.3,-1.71
ORD-17637,CUST-5851,Daniel Levy,Home Office,South,2040-11-28,2040-11-30,Technology,Copiers,Copiers Model 3,231.83,8,0.2,8.02
ORD-17638,CUST-5828,David Smith,Home Office,West,2040-11-29,2040-12-01,Technology,Copiers,Copiers Model 4,1905.68,5,0.5,182.92
ORD-17639,CUST-9367,Joe Sanchez,Consumer,East,2040-11-30,2040-12-02,Technology,Copiers,Copiers Model 5,136.51,3,0.5,8.07
ORD-17640,CUST-4694,Brittany Woodward,Consumer,South,2040-12-01,2040-12-03,Technology,Machines,Machines Model 1,743.64,7,0.2,12.96
ORD-17641,CUST-8313,Donald Nichols,Home Office,East,2040-12-02,2040-12-04,Technology,Machines,Machines Model 2,125.83,4,0.5,5.02
ORD-17642,CUST-2574,Jennifer Wood MD,Consumer,West,2040-12-03,2040-12-05,Technology,Machines,Machines Model 3,996.16,5,0.0,52.54
ORD-17643,CUST-1327,Amy Stevens,Home Office,East,2040-12-04,2040-12-06,Technology,Machines,Machines Model 4,210.78,4,0.3,25.19
ORD-17644,CUST-7036,Michael Bowen,Home Office,East,2040-12-05,2040-12-07,Technology,Machines,Machines Model 5,360.03,2,0.1,36.66
ORD-17645,CUST-5096,Brett Palmer,Corporate,West,2040-12-06,2040-12-08,Furniture,Bookcases,Bookcases Model 1,1476.4,9,0.1,21.0
ORD-17646,CUST-6645,Alexis Williams,Home Office,Central,2040-12-07,2040-12-09,Furniture,Bookcases,Bookcases Model 2,145.24,7,0.1,3.97
ORD-17647,CUST-9992,Susan Sandoval,Consumer,South,2040-12-08,2040-12-10,Furniture,Bookcases,Bookcases Model 3,1289.41,1,0.5,104.3
ORD-17648,CUST-8664,Allen Bryant,Corporate,South,2040-12-09,2040-12-11,Furniture,Bookcases,Bookcases Model 4,1859.74,6,0.1,64.71
ORD-17649,CUST-7961,Jessica Bell,Home Office,East,2040-12-10,2040-12-12,Furniture,Bookcases,Bookcases Model 5,1668.6,6,0.3,58.94
ORD-17650,CUST-2617,George Michael,Home Office,West,2040-12-11,2040-12-13,Furniture,Chairs,Chairs Model 1,1101.17,1,0.5,40.52
ORD-17651,CUST-5020,Bobby Mullins,Corporate,Central,2040-12-12,2040-12-14,Furniture,Chairs,Chairs Model 2,52.25,1,0.1,3.47
ORD-17652,CUST-7245,Jesse Ballard,Consumer,West,2040-12-13,2040-12-15,Furniture,Chairs,Chairs Model 3,1902.92,4,0.1,84.05
ORD-17653,CUST-3401,Christina Shields,Corporate,Central,2040-12-14,2040-12-16,Furniture,Chairs,Chairs Model 4,417.2,4,0.3,55.94
ORD-17654,CUST-7872,Timothy Gray,Corporate,South,2040-12-15,2040-12-17,Furniture,Chairs,Chairs Model 5,1578.95,6,0.2,-60.03
ORD-17655,CUST-2365,Dylan Sanchez,Corporate,South,2040-12-16,2040-12-18,Furniture,Tables,Tables Model 1,618.5,5,0.3,84.69
ORD-17656,CUST-6824,Eduardo Thompson,Home Office,East,2040-12-17,2040-12-19,Furniture,Tables,Tables Model 2,931.08,9,0.5,19.85
ORD-17657,CUST-3251,Caleb Duran,Corporate,South,2040-12-18,2040-12-20,Furniture,Tables,Tables Model 3,834.65,8,0.1,126.83
ORD-17658,CUST-6950,Theresa Mcdaniel,Consumer,Central,2040-12-19,2040-12-21,Furniture,Tables,Tables Model 4,1624.18,2,0.5,177.59
ORD-17659,CUST-6324,Ryan Prince,Corporate,West,2040-12-20,2040-12-22,Furniture,Tables,Tables Model 5,614.61,7,0.1,41.93
ORD-17660,CUST-8846,Dakota Wells,Home Office,West,2040-12-21,2040-12-23,Office Supplies,Binders,Binders Model 1,343.19,4,0.2,-17.57
ORD-17661,CUST-8694,Julia Lee,Consumer,East,2040-12-22,2040-12-24,Office Supplies,Binders,Binders Model 2,15.79,4,0.0,1.31
ORD-17662,CUST-1301,Walter Elliott,Consumer,Central,2040-12-23,2040-12-25,Office Supplies,Binders,Binders Model 3,127.85,7,0.0,13.11
ORD-17663,CUST-8259,Michelle Garza,Home Office,East,2040-12-24,2040-12-26,Office Supplies,Binders,Binders Model 4,1194.29,6,0.3,2.93
ORD-17664,CUST-8793,Dorothy Vaughan,Corporate,Central,2040-12-25,2040-12-27,Office Supplies,Binders,Binders Model 5,1861.54,7,0.5,83.03
ORD-17665,CUST-4908,Michelle Freeman,Corporate,West,2040-12-26,2040-12-28,Office Supplies,Pens,Pens Model 1,729.05,8,0.5,12.5
ORD-17666,CUST-3083,Jason Raymond,Corporate,East,2040-12-27,2040-12-29,Office Supplies,Pens,Pens Model 2,752.33,7,0.5,59.27
ORD-17667,CUST-5958,Kimberly Smith,Corporate,East,2040-12-28,2040-12-30,Office Supplies,Pens,Pens Model 3,743.21,8,0.5,52.48
ORD-17668,CUST-2205,Mark Tyler,Home Office,West,2040-12-29,2040-12-31,Office Supplies,Pens,Pens Model 4,1467.67,8,0.5,70.93
ORD-17669,CUST-8768,Angela Martinez,Consumer,South,2040-12-30,2041-01-01,Office Supplies,Pens,Pens Model 5,1718.95,5,0.2,57.79
ORD-17670,CUST-9424,Jillian Everett,Corporate,Central,2040-12-31,2041-01-02,Office Supplies,Paper,Paper Model 1,467.56,2,0.5,-7.05
ORD-17671,CUST-8171,Courtney Glenn,Corporate,West,2041-01-01,2041-01-03,Office Supplies,Paper,Paper Model 2,695.48,1,0.2,26.33
ORD-17672,CUST-4621,Brad Miller,Corporate,South,2041-01-02,2041-01-04,Office Supplies,Paper,Paper Model 3,491.72,3,0.3,37.37
ORD-17673,CUST-4266,Benjamin Barnes,Home Office,East,2041-01-03,2041-01-05,Office Supplies,Paper,Paper Model 4,1465.59,9,0.1,-49.48
ORD-17674,CUST-1618,Timothy Wallace,Home Office,West,2041-01-04,2041-01-06,Office Supplies,Paper,Paper Model 5,615.48,9,0.1,33.47
ORD-17675,CUST-2440,Joseph Johnson,Consumer,East,2041-01-05,2041-01-07,Office Supplies,Labels,Labels Model 1,711.27,2,0.0,30.29
ORD-17676,CUST-5102,Jamie Rhodes,Home Office,South,2041-01-06,2041-01-08,Office Supplies,Labels,Labels Model 2,1951.51,2,0.2,213.97
ORD-17677,CUST-9020,Nancy Peters,Home Office,East,2041-01-07,2041-01-09,Office Supplies,Labels,Labels Model 3,1176.56,8,0.5,92.63
ORD-17678,CUST-3871,Craig Dickson,Corporate,Central,2041-01-08,2041-01-10,Office Supplies,Labels,Labels Model 4,949.3,9,0.2,17.13
ORD-17679,CUST-6318,Jessica Stewart,Home Office,East,2041-01-09,2041-01-11,Office Supplies,Labels,Labels Model 5,520.54,2,0.2,-13.87
ORD-17680,CUST-5785,Calvin Alvarado,Corporate,Central,2041-01-10,2041-01-12,Technology,Phones,Phones Model 1,736.09,9,0.1,20.57
ORD-17681,CUST-1390,Michael Ward,Home Office,West,2041-01-11,2041-01-13,Technology,Phones,Phones Model 2,385.0,9,0.2,15.08
ORD-17682,CUST-2791,Kevin Davis,Corporate,Central,2041-01-12,2041-01-14,Technology,Phones,Phones Model 3,412.23,2,0.5,1.07
ORD-17683,CUST-8593,Paul Newman,Home Office,East,2041-01-13,2041-01-15,Technology,Phones,Phones Model 4,1796.2,4,0.2,-31.72
ORD-17684,CUST-3301,Richard Weiss,Corporate,East,2041-01-14,2041-01-16,Technology,Phones,Phones Model 5,1841.82,1,0.5,-117.84
ORD-17685,CUST-7337,Jose Brown,Corporate,South,2041-01-15,2041-01-17,Technology,Accessories,Accessories Model 1,1799.2,8,0.0,158.44
ORD-17686,CUST-3421,Tina Jackson,Home Office,Central,2041-01-16,2041-01-18,Technology,Accessories,Accessories Model 2,815.67,5,0.2,44.67
ORD-17687,CUST-5769,Johnny Rodriguez,Home Office,East,2041-01-17,2041-01-19,Technology,Accessories,Accessories Model 3,1171.28,5,0.5,-7.07
ORD-17688,CUST-4366,Yolanda Bartlett,Consumer,West,2041-01-18,2041-01-20,Technology,Accessories,Accessories Model 4,1204.15,8,0.2,47.44
ORD-17689,CUST-8775,Chris Clarke,Corporate,West,2041-01-19,2041-01-21,Technology,Accessories,Accessories Model 5,1015.2,8,0.1,15.62
ORD-17690,CUST-9040,Laura English,Corporate,South,2041-01-20,2041-01-22,Technology,Copiers,Copiers Model 1,654.92,1,0.1,45.58
ORD-17691,CUST-6488,Scott Henderson,Corporate,East,2041-01-21,2041-01-23,Technology,Copiers,Copiers Model 2,689.81,2,0.1,53.09
ORD-17692,CUST-3877,Erin King,Consumer,South,2041-01-22,2041-01-24,Technology,Copiers,Copiers Model 3,1933.32,9,0.0,63.94
ORD-17693,CUST-6304,Mary Perry,Consumer,South,2041-01-23,2041-01-25,Technology,Copiers,Copiers Model 4,1654.24,1,0.5,110.9
ORD-17694,CUST-4282,Michael Evans,Consumer,West,2041-01-24,2041-01-26,Technology,Copiers,Copiers Model 5,1167.09,6,0.5,191.13
ORD-17695,CUST-3107,Glenda Wood,Home Office,South,2041-01-25,2041-01-27,Technology,Machines,Machines Model 1,191.27,6,0.1,3.77
ORD-17696,CUST-7072,Jeffrey Jackson,Corporate,West,2041-01-26,2041-01-28,Technology,Machines,Machines Model 2,891.17,9,0.2,16.58
ORD-17697,CUST-2982,Jill Baldwin,Home Office,West,2041-01-27,2041-01-29,Technology,Machines,Machines Model 3,858.64,3,0.3,112.25
ORD-17698,CUST-4650,James Davis,Consumer,West,2041-01-28,2041-01-30,Technology,Machines,Machines Model 4,1007.17,7,0.2,26.01
ORD-17699,CUST-8341,Shelly Brennan,Home Office,West,2041-01-29,2041-01-31,Technology,Machines,Machines Model 5,712.23,9,0.0,29.94
ORD-17700,CUST-9471,Michael Romero,Corporate,South,2041-01-30,2041-02-01,Furniture,Bookcases,Bookcases Model 1,1646.64,7,0.2,73.19
ORD-17701,CUST-9803,Robert Elliott,Consumer,East,2041-01-31,2041-02-02,Furniture,Bookcases,Bookcases Model 2,1025.62,6,0.1,143.67
ORD-17702,CUST-1832,Jessica Wilson,Consumer,West,2041-02-01,2041-02-03,Furniture,Bookcases,Bookcases Model 3,1818.43,3,0.3,137.85
ORD-17703,CUST-8958,Carlos Leonard,Consumer,East,2041-02-02,2041-02-04,Furniture,Bookcases,Bookcases Model 4,1887.43,8,0.1,75.54
ORD-17704,CUST-2821,Madison Hall,Home Office,East,2041-02-03,2041-02-05,Furniture,Bookcases,Bookcases Model 5,871.03,5,0.0,6.13
ORD-17705,CUST-9878,Cynthia Gonzalez,Consumer,East,2041-02-04,2041-02-06,Furniture,Chairs,Chairs Model 1,508.24,8,0.1,21.2
